Time,Trial,Event,Player.Color,Position.X,Position.Y,Planet.Id,WhiteHole.Interaction.BluePlayer,WhiteHole.Interaction.RedPlayer,Planet.Interaction.BluePlayer,Planet.Interaction.RedPlayer,Asteroid.Interaction.BluePlayer,Asteroid.Interaction.RedPlayer
2020-03-11 10:27:26.261900,4,WhiteHole.SinglePlayer.Trigger,Blue Player,77.0,40.0,,1,0,0,0,0,0
2020-03-11 10:27:26.271900,4,,,,,,0,0,0,0,0,0
2020-03-11 10:27:26.270900,4,Star.Creation,,68.0,60.0,,0,0,0,0,0,0
2020-03-11 10:27:33.871300,4,WhiteHole.SinglePlayer.Touch,Blue Player,38.0,15.0,,1,0,0,0,0,0
2020-03-11 10:27:34.569300,4,WhiteHole.SinglePlayer.Exit,Blue Player,38.0,15.0,,1,0,0,0,0,0
2020-03-11 10:27:34.579300,4,,,,,,0,0,0,0,0,0
2020-03-11 10:27:36.505400,4,WhiteHole.SinglePlayer.Touch,Blue Player,38.0,15.0,,1,0,0,0,0,0
2020-03-11 10:27:37.854500,4,WhiteHole.SinglePlayer.Touch,Red Player,85.0,67.0,,1,1,0,0,0,0
2020-03-11 10:27:41.341700,4,WhiteHole.SinglePlayer.Trigger,Red Player,85.0,67.0,,1,1,0,0,0,0
2020-03-11 10:27:41.351700,4,,,,,,1,0,0,0,0,0
2020-03-11 10:27:41.357700,4,WhiteHole.SinglePlayer.Trigger,Blue Player,38.0,15.0,,1,0,0,0,0,0
2020-03-11 10:27:41.367700,4,,,,,,0,0,0,0,0,0
2020-03-11 10:27:41.371700,4,WhiteHole.MultiPlayer.Trigger,,62.0,41.0,,0,0,0,0,0,0
2020-03-11 10:27:41.381700,4,,,,,,0,0,0,0,0,0
2020-03-11 10:27:54.755500,4,WhiteHole.SinglePlayer.Touch,Red Player,34.0,80.0,,0,1,0,0,0,0
2020-03-11 10:27:57.489600,4,Planet.Creation,Blue Player,50.0,46.0,14776.0,0,1,0,0,0,0
2020-03-11 10:27:58.243700,4,WhiteHole.SinglePlayer.Trigger,Red Player,34.0,80.0,,0,1,0,0,0,0
2020-03-11 10:27:58.253700,4,,,,,,0,0,0,0,0,0
2020-03-11 10:28:06.907200,4,Planet.Creation,Blue Player,55.0,60.0,15036.0,0,0,0,0,0,0
2020-03-11 10:28:10.025400,4,End,,,,,0,0,0,0,0,0
