Time,Trial,Event,Player.Color,Position.X,Position.Y,Planet.Id,WhiteHole.Interaction.BluePlayer,WhiteHole.Interaction.RedPlayer,Planet.Interaction.BluePlayer,Planet.Interaction.RedPlayer,Asteroid.Interaction.BluePlayer,Asteroid.Interaction.RedPlayer
2020-03-11 09:59:56.062700,2,,,,,,0,0,0,0,0,0
2020-03-11 10:00:03.021100,2,Planet.SinglePlayer.Connection,Blue Player,50.0,65.0,5946.0,0,0,1,0,0,0
2020-03-11 10:00:04.689200,2,Planet.SinglePlayer.Exit,Blue Player,50.0,71.0,5946.0,0,0,1,0,0,0
2020-03-11 10:00:04.699200,2,,,,,,0,0,0,0,0,0
2020-03-11 10:00:11.170500,2,Planet.SinglePlayer.Connection,Red Player,59.0,53.0,13166.0,0,0,0,1,0,0
2020-03-11 10:00:12.455600,2,Planet.SinglePlayer.Connection,Blue Player,45.0,56.0,8418.0,0,0,1,1,0,0
2020-03-11 10:00:17.622900,2,Planet.SinglePlayer.Exit,Blue Player,31.0,53.0,11686.0,0,0,1,1,0,0
2020-03-11 10:00:17.632900,2,,,,,,0,0,0,1,0,0
2020-03-11 10:00:18.017900,2,WhiteHole.SinglePlayer.Touch,Red Player,15.0,56.0,,0,1,0,1,0,0
2020-03-11 10:00:19.917000,2,WhiteHole.SinglePlayer.Touch,Blue Player,43.0,15.0,,1,1,0,1,0,0
2020-03-11 10:00:22.384200,2,WhiteHole.SinglePlayer.Exit,Red Player,15.0,56.0,,1,1,0,1,0,0
2020-03-11 10:00:22.394200,2,,,,,,1,0,0,1,0,0
2020-03-11 10:00:23.404200,2,Planet.SinglePlayer.Exit,Red Player,35.0,56.0,11246.0,1,0,0,1,0,0
2020-03-11 10:00:23.414200,2,,,,,,1,0,0,0,0,0
2020-03-11 10:00:23.406200,2,WhiteHole.SinglePlayer.Trigger,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 10:00:23.416200,2,,,,,,0,0,0,0,0,0
2020-03-11 10:00:32.122700,2,Asteroid.SinglePlayer.Connection,Blue Player,65.0,48.0,,0,0,0,0,1,0
2020-03-11 10:00:33.374800,2,Asteroid.SinglePlayer.Connection,Red Player,62.0,44.0,,0,0,0,0,1,1
2020-03-11 10:00:33.652800,2,Asteroid.SinglePlayer.Exit,Red Player,57.0,53.0,,0,0,0,0,1,1
2020-03-11 10:00:33.662800,2,,,,,,0,0,0,0,1,0
2020-03-11 10:00:33.656800,2,Asteroid.SinglePlayer.Exit,Blue Player,66.0,48.0,,0,0,0,0,1,0
2020-03-11 10:00:33.666800,2,,,,,,0,0,0,0,0,0
2020-03-11 10:00:34.818900,2,Planet.Creation,Red Player,54.0,67.0,13812.0,0,0,0,0,0,0
2020-03-11 10:00:45.336500,2,WhiteHole.SinglePlayer.Touch,Red Player,43.0,15.0,,0,1,0,0,0,0
2020-03-11 10:00:45.935500,2,WhiteHole.SinglePlayer.Exit,Red Player,43.0,15.0,,0,1,0,0,0,0
2020-03-11 10:00:45.945500,2,,,,,,0,0,0,0,0,0
2020-03-11 10:00:46.185500,2,WhiteHole.SinglePlayer.Touch,Red Player,43.0,15.0,,0,1,0,0,0,0
2020-03-11 10:00:47.318600,2,WhiteHole.SinglePlayer.Exit,Red Player,43.0,15.0,,0,1,0,0,0,0
2020-03-11 10:00:47.328600,2,,,,,,0,0,0,0,0,0
2020-03-11 10:00:48.719700,2,WhiteHole.SinglePlayer.Touch,Blue Player,29.0,35.0,,1,0,0,0,0,0
2020-03-11 10:00:50.886800,2,WhiteHole.SinglePlayer.Exit,Blue Player,29.0,35.0,,1,0,0,0,0,0
2020-03-11 10:00:50.896800,2,,,,,,0,0,0,0,0,0
2020-03-11 10:00:57.370200,2,WhiteHole.SinglePlayer.Touch,Blue Player,29.0,35.0,,1,0,0,0,0,0
2020-03-11 10:00:59.020300,2,WhiteHole.SinglePlayer.Exit,Blue Player,29.0,35.0,,1,0,0,0,0,0
2020-03-11 10:00:59.030300,2,,,,,,0,0,0,0,0,0
2020-03-11 10:01:03.386500,2,WhiteHole.SinglePlayer.Touch,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 10:01:03.904600,2,WhiteHole.SinglePlayer.Exit,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 10:01:03.914600,2,,,,,,0,0,0,0,0,0
2020-03-11 10:01:10.237900,2,WhiteHole.SinglePlayer.Touch,Blue Player,29.0,35.0,,1,0,0,0,0,0
2020-03-11 10:01:10.620900,2,WhiteHole.SinglePlayer.Exit,Blue Player,29.0,35.0,,1,0,0,0,0,0
2020-03-11 10:01:10.630900,2,,,,,,0,0,0,0,0,0
2020-03-11 10:01:12.254000,2,WhiteHole.SinglePlayer.Touch,Red Player,29.0,35.0,,0,1,0,0,0,0
2020-03-11 10:01:12.587100,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 10:01:16.077300,2,WhiteHole.SinglePlayer.Trigger,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 10:01:16.087300,2,,,,,,0,1,0,0,0,0
2020-03-11 10:01:16.093300,2,WhiteHole.SinglePlayer.Trigger,Red Player,29.0,35.0,,0,1,0,0,0,0
2020-03-11 10:01:16.103300,2,,,,,,0,0,0,0,0,0
2020-03-11 10:01:16.129300,2,Star.Creation,,22.0,46.0,,0,0,0,0,0,0
2020-03-11 10:01:29.961000,2,Asteroid.SinglePlayer.Connection,Red Player,54.0,47.0,,0,0,0,0,0,1
2020-03-11 10:01:31.781200,2,Asteroid.SinglePlayer.Connection,Blue Player,47.0,43.0,,0,0,0,0,1,1
2020-03-11 10:01:34.425300,2,Asteroid.SinglePlayer.Exit,Blue Player,43.0,46.0,,0,0,0,0,1,1
2020-03-11 10:01:34.435300,2,,,,,,0,0,0,0,0,1
2020-03-11 10:01:36.681400,2,Asteroid.SinglePlayer.Connection,Blue Player,54.0,36.0,,0,0,0,0,1,1
2020-03-11 10:01:39.933600,2,Asteroid.SinglePlayer.Exit,Red Player,53.0,38.0,,0,0,0,0,1,1
2020-03-11 10:01:39.943600,2,,,,,,0,0,0,0,1,0
2020-03-11 10:01:40.007600,2,Asteroid.SinglePlayer.Exit,Blue Player,49.0,33.0,,0,0,0,0,1,0
2020-03-11 10:01:40.017600,2,,,,,,0,0,0,0,0,0
2020-03-11 10:01:44.206900,2,WhiteHole.SinglePlayer.Touch,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 10:01:44.273900,2,WhiteHole.SinglePlayer.Exit,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 10:01:44.283900,2,,,,,,0,0,0,0,0,0
2020-03-11 10:01:44.673900,2,WhiteHole.SinglePlayer.Touch,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 10:01:45.173900,2,WhiteHole.SinglePlayer.Touch,Blue Player,43.0,15.0,,1,1,0,0,0,0
2020-03-11 10:01:47.274000,2,WhiteHole.SinglePlayer.Exit,Red Player,72.0,16.0,,1,1,0,0,0,0
2020-03-11 10:01:47.284000,2,,,,,,1,0,0,0,0,0
2020-03-11 10:01:48.040100,2,WhiteHole.SinglePlayer.Exit,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 10:01:48.050100,2,,,,,,0,0,0,0,0,0
2020-03-11 10:02:03.244000,2,End,,,,,0,0,0,0,0,0
